fullVisitorID,subContinent,country,region,metro,city
6137206948447331806,Southern Asia,India,Karnataka,(not set),Bengaluru
9256236123428718637,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Santa Clara
9169315450686147323,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
7612827560465471201,Northern America,United States,Illinois,Chicago IL,Chicago
0824839726118485274,Northern America,United States,Virginia,Roanoke-Lynchburg VA,Salem
1992186447841680750,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Palo Alto
8844262168616364981,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
5027272465564918559,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
5141122398348392100,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
603373162136570069,Northern America,United States,Virginia,Roanoke-Lynchburg VA,Salem
2788555723243018631,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
3648006772930968422,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8879965876172125518,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
3047968373711472876,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
899219447794713043,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8160942479431419810,Northern America,United States,Texas,Austin TX,Austin
0107076854070556530,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
3884550482186951789,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
5760753352577829144,Northern America,United States,Washington,Seattle-Tacoma WA,Seattle
7291346718031890073,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
6452285658468801695,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
7962255080644646828,Central America,Mexico,not available in demo dataset,not available in demo dataset,not available in demo dataset
586253222921981017,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
5923605856827327918,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
5542047417982345824,Northern America,United States,Illinois,Chicago IL,Chicago
861704224604980653,South America,Venezuela,not available in demo dataset,not available in demo dataset,not available in demo dataset
8430240768850820716,Northern America,United States,Michigan,Detroit MI,Ann Arbor
1468560120795000800,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
80533986466271934,Northern America,United States,California,Los Angeles CA,Irvine
4186654201396383023,Northern America,United States,Michigan,Detroit MI,Ann Arbor
1727250443336990005,Northern America,United States,Texas,Houston TX,Houston
052356344147474292,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
8844262168616364981,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
5029127815473896624,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
3928852209626139730,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
5662025863965519139,Western Africa,Ghana,(not set),(not set),(not set)
1604207363880835144,Southern Europe,Italy,not available in demo dataset,not available in demo dataset,not available in demo dataset
7528513440901181253,Western Africa,Nigeria,not available in demo dataset,not available in demo dataset,not available in demo dataset
080198934214778432,Western Asia,Turkey,not available in demo dataset,not available in demo dataset,not available in demo dataset
1990124622011761658,Eastern Europe,Romania,not available in demo dataset,not available in demo dataset,not available in demo dataset
7009119803769433580,Central America,Mexico,not available in demo dataset,not available in demo dataset,not available in demo dataset
8167395364783512812,Southeast Asia,Vietnam,Ho Chi Minh,(not set),Ho Chi Minh City
0351632287593731316,Southern Europe,Malta,not available in demo dataset,not available in demo dataset,not available in demo dataset
5971777881107526146,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
7107176815464557384,Eastern Europe,Bulgaria,not available in demo dataset,not available in demo dataset,not available in demo dataset
6624787979965433923,Northern Europe,Sweden,not available in demo dataset,not available in demo dataset,not available in demo dataset
0309261886834228457,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4697285016335702650,Southern Europe,Macedonia (FYROM),not available in demo dataset,not available in demo dataset,not available in demo dataset
3129428927447879016,Eastern Europe,Romania,not available in demo dataset,not available in demo dataset,not available in demo dataset
